"schoolid" "id" "name" "type" "black09" "size09" "lep09" "lowinc09" "rwarnp" "rbelowp" "rmeetp" "rexceedp" "mwarnp" "mbelowp" "mmeetp" "mexceedp" "school" "state" "charter" "magnet" "latitude" "longitude" "schoolid2" "agencyid" "congress" "grade4" "county"
"1487" "2110000500001" "211000050260001" "Carterville High School          " "00" 0.6 474 0 27 NA NA NA NA NA NA NA NA "CARTERVILLE HIGH SCHOOL" "Illinois" "2-No" "2-No" 37.760363 -89.105485 "*2110000500001" "21-100-0050-26" 1712 "2-No" "WILLIAMSON COUNTY"
"1488" "2110000501001" "211000050261001" "Carterville Intermediate School  " "01" 1.7 476 0 34.4 NA NA NA NA NA NA NA NA "CARTERVILLE INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 37.764574 -89.079999 "*2110000501001" "21-100-0050-26" 1712 "2-No" "WILLIAMSON COUNTY"
"1489" "2110000502001" "211000050262001" "Tri-C Elementary K-4 Grade School" "02" 2.2 698 0 37.8 2.1 12.5 49.3 36.1 0 6.9 59.7 33.3 "TRI-C ELEMENTARY K-4 GRADE SCHOOL" "Illinois" "2-No" "2-No" 37.75621 -89.106574 "*2110000502001" "21-100-0050-26" 1712 "1-Yes" "WILLIAMSON COUNTY"
"1490" "2202900100001" "220290010260001" "Astoria High School              " "00" 0 79 0 35.9 NA NA NA NA NA NA NA NA "ASTORIA HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.229927 -90.352829 "*2202900100001" "22-029-0010-26" 1717 "2-No" "FULTON COUNTY"
"1491" "2202900101001" "220290010261001" "Astoria Junior High School       " "01" 0 52 0 44.9 NA NA NA NA NA NA NA NA "ASTORIA JUNIOR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.229746 -90.3522 "*2202900101001" "22-029-0010-26" 1717 "2-No" "FULTON COUNTY"
"1492" "2202900102001" "220290010262001" "Astoria Elem School              " "02" 0 144 0 38.4 5.3 31.6 57.9 5.3 0 15.8 84.2 0 "ASTORIA ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.22938 -90.351863 "*2202900102001" "22-029-0010-26" 1717 "1-Yes" "FULTON COUNTY"
"1493" "2202900200001" "220290020260001" "V I T Sr High School             " "00" 0 66 0 30.8 NA NA NA NA NA NA NA NA "V I T SR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.357444 -90.418722 "*2202900200001" "22-029-0020-26" 1717 "2-No" "FULTON COUNTY"
"1494" "2202900201001" "220290020261001" "V I T Jr High School             " "01" 2 15 0 52 NA NA NA NA NA NA NA NA "V I T JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.357766 -90.419371 "*2202900201001" "22-029-0020-26" 1717 "2-No" "FULTON COUNTY"
"1495" "2202900202006" "220290020262006" "V I T Elementary School          " "02" 0 182 0 41.3 0 41.7 29.2 29.2 0 12.5 70.8 16.7 "V I T ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.359009 -90.418703 "*2202900202006" "22-029-0020-26" 1717 "1-Yes" "FULTON COUNTY"
"1496" "2202900300001" "220290030260001" "Cuba Sr High School              " "00" 1.9 121 0 34 NA NA NA NA NA NA NA NA "CUBA SR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.479799 -90.187586 "*2202900300001" "22-029-0030-26" 1717 "2-No" "FULTON COUNTY"
"1497" "2202900301001" "220290030261001" "Cuba Middle School               " "01" 0 39 0 50 NA NA NA NA NA NA NA NA "CUBA MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 40.479467 -90.1868 "*2202900301001" "22-029-0030-26" 1717 "2-No" "FULTON COUNTY"
"1498" "2202900302003" "220290030262003" "Cuba Elem School                 " "02" 0.3 260 0 54.8 2.6 28.9 52.6 15.8 0 10.5 71.1 18.4 "CUBA ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.492976 -90.191495 "*2202900302003" "22-029-0030-26" 1717 "1-Yes" "FULTON COUNTY"
"1499" "2202900400001" "220290040260001" "Spoon River Valley Sr High Sch   " "00" 0.7 107 0 33.8 NA NA NA NA NA NA NA NA "SPOON RIVER VALLEY SR HIGH SCH" "Illinois" "2-No" "2-No" 40.702725 -90.155529 "*2202900400001" "22-029-0040-26" 1717 "2-No" "FULTON COUNTY"
"1500" "2202900401001" "220290040261001" "Spoon River Valley Jr High Sch   " "01" 1.6 27 0 43.8 NA NA NA NA NA NA NA NA "SPOON RIVER VALLEY JR HIGH SCH" "Illinois" "2-No" "2-No" 40.702725 -90.156189 "*2202900401001" "22-029-0040-26" 1717 "2-No" "FULTON COUNTY"
"1501" "2202900402005" "220290040262005" "Spoon River Valley Elem School   " "02" 0.4 217 0 37.6 0 14.3 50 35.7 0 10.3 55.2 34.5 "SPOON RIVER VALLEY ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.701978 -90.155584 "*2202900402005" "22-029-0040-26" 1717 "1-Yes" "FULTON COUNTY"
"1502" "2202906600001" "220290660250001" "Canton High School               " "00" 1 642 0.4 31.5 NA NA NA NA NA NA NA NA "CANTON HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.568746 -90.034621 "*2202906600001" "22-029-0660-25" 1717 "2-No" "FULTON COUNTY"
"1503" "2202906601002" "220290660251002" "Ingersoll Middle School          " "01" 2.2 748 0 46.2 NA NA NA NA NA NA NA NA "INGERSOLL MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 40.561557 -90.007263 "*2202906601002" "22-029-0660-25" 1717 "2-No" "FULTON COUNTY"
"1504" "2202906602003" "220290660252003" "Westview Elementary School       " "02" 0.2 379 0 53.1 1.8 21.1 50.9 26.3 1.8 5.3 70.2 22.8 "WESTVIEW ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.565883 -90.053414 "*2202906602003" "22-029-0660-25" 1717 "1-Yes" "FULTON COUNTY"
"1505" "2202906602008" "220290660252008" "Lincoln Elementary School        " "02" 0.9 179 1.4 49.1 2.4 12.2 61 24.4 2.4 4.9 56.1 36.6 "LINCOLN ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.578005 -90.035116 "*2202906602008" "22-029-0660-25" 1717 "1-Yes" "FULTON COUNTY"
"1506" "2202906602009" "220290660252009" "Eastview Elementary School       " "02" 1.4 387 0.5 50.9 1.3 29.3 50.7 18.7 0 10.7 73.3 16 "EASTVIEW ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.563403 -90.012241 "*2202906602009" "22-029-0660-25" 1717 "1-Yes" "FULTON COUNTY"
"1507" "2202909700001" "220290970260001" "Lewistown High School            " "00" 0 178 0 23.3 NA NA NA NA NA NA NA NA "LEWISTOWN HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.409931 -90.154091 "*2202909700001" "22-029-0970-26" 1717 "2-No" "FULTON COUNTY"
"1508" "2202909702002" "220290970262002" "Central Elem School              " "02" 0.4 237 0 30.6 1.8 29.1 47.3 21.8 1.8 21.8 65.5 10.9 "CENTRAL ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.384395 -90.151808 "*2202909702002" "22-029-0970-26" 1717 "1-Yes" "FULTON COUNTY"
"1509" "2202909702003" "220290970262003" "Lewistown Elementary School      " "02" 0 203 0 40.2 NA NA NA NA NA NA NA NA "LEWISTOWN ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.385258 -90.1518 "*2202909702003" "22-029-0970-26" 1717 "2-No" "FULTON COUNTY"
"1510" "2202917600001" "220291760260001" "Avon Sr High School              " "00" 0 26 0 20.6 NA NA NA NA NA NA NA NA "AVON SR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.664717 -90.430019 "*2202917600001" "22-029-1760-26" 1717 "2-No" "FULTON COUNTY"
"1511" "2202917602003" "220291760262003" "Avon Grade School                " "02" 0 138 0 42.9 3.4 27.6 55.2 13.8 0 20.7 72.4 6.9 "AVON GRADE SCHOOL" "Illinois" "2-No" "2-No" 40.664741 -90.428424 "*2202917602003" "22-029-1760-26" 1717 "1-Yes" "FULTON COUNTY"
"1512" "2208500500001" "220850050260001" "Rushville-Industry High School   " "00" 1.3 341 0.5 33.2 NA NA NA NA NA NA NA NA "RUSHVILLE-INDUSTRY HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.127718 -90.564649 "*2208500500001" "22-085-0050-26" 1718 "2-No" "SCHUYLER COUNTY"
"1513" "2208500502001" "220850050262001" "Washington Elem School           " "02" 2.2 144 0.5 32.4 NA NA NA NA NA NA NA NA "WASHINGTON ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.121017 -90.555037 "*2208500502001" "22-085-0050-26" 1718 "2-No" "SCHUYLER COUNTY"
"1514" "2208500502002" "220850050262002" "Webster Elem School              " "02" 0.6 134 0 39.3 NA NA NA NA NA NA NA NA "WEBSTER ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.12355 -90.566175 "*2208500502002" "22-085-0050-26" 1718 "1-Yes" "SCHUYLER COUNTY"
"1515" "2403200100001" "240320010260001" "Coal City High School            " "00" 0.5 578 0 8.8 NA NA NA NA NA NA NA NA "COAL CITY HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.285632 -88.30139 "*2403200100001" "24-032-0010-26" 1716 "2-No" "GRUNDY COUNTY"
"1516" "2403200101002" "240320010261002" "Coal City Middle School          " "01" 1 448 0 18 NA NA NA NA NA NA NA NA "COAL CITY MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.278788 -88.302555 "*2403200101002" "24-032-0010-26" 1716 "2-No" "GRUNDY COUNTY"
"1517" "2403200102003" "240320010262003" "Coal City Elem School            " "02" 0.9 286 0 18 NA NA NA NA NA NA NA NA "COAL CITY ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.29109 -88.28596 "*2403200102003" "24-032-0010-26" 1716 "2-No" "GRUNDY COUNTY"
"1518" "2403200102004" "240320010262004" "Coal City Intermediate School    " "02" 0 261 0 18.5 0 14.4 48.9 36.7 0 2.9 55.4 41.7 "COAL CITY INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 41.287243 -88.281406 "*2403200102004" "24-032-0010-26" 1716 "1-Yes" "GRUNDY COUNTY"
"1519" "2403200102005" "240320010262005" "Coal City Early Childhood Center " "02" 0.5 357 0 13.3 NA NA NA NA NA NA NA NA "COAL CITY EARLY CHILDHOOD CENTER" "Illinois" "2-No" "2-No" 41.271169 -88.304248 "*2403200102005" "24-032-0010-26" 1716 "2-No" "GRUNDY COUNTY"
"1520" "2403205401006" "240320540021006" "Shabbona Middle School           " "01" 1.2 363 0.7 25 NA NA NA NA NA NA NA NA "SHABBONA MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.369149 -88.433853 "*2403205401006" "24-032-0540-02" 1716 "2-No" "GRUNDY COUNTY"
"1521" "2403205402004" "240320540022004" "White Oak Elementary             " "02" 1.6 750 1.7 25.7 0.7 22.9 55.7 20.7 0 10 70.7 19.3 "WHITE OAK ELEMENTARY" "Illinois" "2-No" "2-No" 41.365054 -88.452443 "*2403205402004" "24-032-0540-02" 1716 "1-Yes" "GRUNDY COUNTY"
"1522" "2403207300001" "240320730170001" "Gardner-South Wilmington Twp H S " "00" 1.9 170 0 16.6 NA NA NA NA NA NA NA NA "GARDNER-SOUTH WILMINGTON TWP H S" "Illinois" "2-No" "2-No" 41.186113 -88.302237 "*2403207300001" "24-032-0730-17" 1716 "2-No" "GRUNDY COUNTY"
"1523" "2403207402001" "240320740032001" "South Wilmington Grade School    " "02" 0 38 0 8 NA NA NA NA NA NA NA NA "SOUTH WILMINGTON GRADE SCHOOL" "Illinois" "2-No" "2-No" 41.1746 -88.2778 "*2403207402001" "24-032-0740-03" 1716 "1-Yes" "GRUNDY COUNTY"
"1524" "2403207502001" "240320750022001" "Braceville Elem School           " "02" 1.3 118 0 22.4 0 19 47.6 33.3 0 9.5 47.6 42.9 "BRACEVILLE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.226151 -88.263871 "*2403207502001" "24-032-0750-02" 1716 "1-Yes" "GRUNDY COUNTY"
"1525" "2403210100001" "240321010160001" "Morris Community High School     " "00" 0.8 867 1 16.9 NA NA NA NA NA NA NA NA "MORRIS COMMUNITY HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.364851 -88.433481 "*2403210100001" "24-032-1010-16" 1716 "2-No" "GRUNDY COUNTY"
"1526" "2403211100001" "240321110160001" "Minooka Community High School    " "00" 4.8 1115 1.5 8.5 NA NA NA NA NA NA NA NA "MINOOKA COMMUNITY HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.449931 -88.262908 "*2403211100001" "24-032-1110-16" 1716 "2-No" "GRUNDY COUNTY"
"1527" "2403220101002" "240322010041002" "Minooka Jr High School           " "01" 6.9 798 1 15.4 NA NA NA NA NA NA NA NA "MINOOKA JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.449248 -88.269715 "*2403220101002" "24-032-2010-04" 1716 "2-No" "GRUNDY COUNTY"
"1528" "2403220102001" "240322010042001" "Minooka Elem School              " "02" 1.1 491 3.9 20.5 0 16.1 45.5 38.4 0 7.1 61.6 31.3 "MINOOKA ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.460702 -88.263865 "*2403220102001" "24-032-2010-04" 1716 "1-Yes" "GRUNDY COUNTY"
"1529" "2403220102002" "240322010042002" "Minooka Intermediate School      " "02" 5.9 450 1.8 16.7 NA NA NA NA NA NA NA NA "MINOOKA INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 41.447842 -88.268799 "*2403220102002" "24-032-2010-04" 1716 "2-No" "GRUNDY COUNTY"
"1530" "2403220102003" "240322010042003" "Walnut Trails Elem School        " "02" 8.2 837 3.8 14.1 0.6 14.5 50.8 34.1 0.6 3.9 62.9 32.6 "WALNUT TRAILS ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.5155 -88.232693 "*2403220102003" "24-032-2010-04" 1714 "1-Yes" "WILL COUNTY"
"1531" "2403220102004" "240322010042004" "Aux Sable                        " "02" 4.2 793 3.8 14.6 0 11.4 47.1 41.4 0 2.9 64.7 32.4 "AUX SABLE" "Illinois" "2-No" "2-No" 41.429961 -88.280261 "*2403220102004" "24-032-2010-04" 1716 "1-Yes" "GRUNDY COUNTY"
"1532" "2404701800001" "240470180160001" "Newark Comm High School          " "00" 0.5 158 0 7.5 NA NA NA NA NA NA NA NA "NEWARK COMM HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.541935 -88.579199 "*2404701800001" "24-047-0180-16" 1714 "2-No" "KENDALL COUNTY"
"1533" "2404706601001" "240470660041001" "Millbrook Junior High School     " "01" 0 95 0 7.5 NA NA NA NA NA NA NA NA "MILLBROOK JUNIOR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.597339 -88.55485 "*2404706601001" "24-047-0660-04" 1714 "2-No" "KENDALL COUNTY"
"1534" "2404706602001" "240470660042001" "Newark Elem School               " "02" 0.8 94 0 16.7 0 13.3 63.3 23.3 0 3.3 80 16.7 "NEWARK ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.542712 -88.57834 "*2404706602001" "24-047-0660-04" 1714 "1-Yes" "KENDALL COUNTY"
"1535" "2404708800001" "240470880260001" "Plano High School                " "00" 6.6 586 3 34.8 NA NA NA NA NA NA NA NA "PLANO HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.665965 -88.546254 "*2404708800001" "24-047-0880-26" 1714 "2-No" "KENDALL COUNTY"
"1536" "2404708801001" "240470880261001" "Plano Middle School              " "01" 9.3 260 2.7 38.9 NA NA NA NA NA NA NA NA "PLANO MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.655674 -88.532709 "*2404708801001" "24-047-0880-26" 1714 "2-No" "KENDALL COUNTY"
"1537" "2404708802002" "240470880262002" "P H Miller Elem School           " "02" 6.8 371 28.2 33.7 NA NA NA NA NA NA NA NA "P H MILLER ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.671514 -88.534869 "*2404708802002" "24-047-0880-26" 1714 "2-No" "KENDALL COUNTY"
"1538" "2404708802003" "240470880262003" "Centennial Elem School           " "02" 5.9 381 15.2 36 NA NA NA NA NA NA NA NA "CENTENNIAL ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.655164 -88.536449 "*2404708802003" "24-047-0880-26" 1714 "2-No" "KENDALL COUNTY"
"1539" "2404708802004" "240470880262004" "Emily G Johns School             " "02" 8.8 482 9.9 38 0.5 26.1 53.3 20.1 0 14.6 64.8 20.6 "EMILY G JOHNS SCHOOL" "Illinois" "2-No" "2-No" 41.657968 -88.502182 "*2404708802004" "24-047-0880-26" 1714 "1-Yes" "KENDALL COUNTY"
"1540" "2404709002001" "240470900042001" "Lisbon Grade School              " "02" 0 78 3.4 13.8 NA NA NA NA NA NA NA NA "LISBON GRADE SCHOOL" "Illinois" "2-No" "2-No" 41.478054 -88.481662 "*2404709002001" "24-047-0900-04" 1714 "1-Yes" "KENDALL COUNTY"
"1541" "2404711500001" "240471150260001" "Yorkville High School            " "00" 5.7 972 3.4 10.9 NA NA NA NA NA NA NA NA "YORKVILLE HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.651763 -88.453142 "*2404711500001" "24-047-1150-26" 1714 "2-No" "KENDALL COUNTY"
"1542" "2404711501001" "240471150261001" "Yorkville Middle School          " "01" 4.8 728 5.2 9.7 NA NA NA NA NA NA NA NA "YORKVILLE MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.617859 -88.422625 "*2404711501001" "24-047-1150-26" 1714 "2-No" "KENDALL COUNTY"
"1543" "2404711502002" "240471150262002" "Circle Center Grade School       " "02" 0.9 493 2.8 2.8 NA NA NA NA NA NA NA NA "CIRCLE CENTER GRADE SCHOOL" "Illinois" "2-No" "2-No" 41.635782 -88.444676 "*2404711502002" "24-047-1150-26" 1714 "2-No" "KENDALL COUNTY"
"1544" "2404711502003" "240471150262003" "Yorkville Grade School           " "02" 2.2 189 11.3 13.9 NA NA NA NA NA NA NA NA "YORKVILLE GRADE SCHOOL" "Illinois" "2-No" "2-No" 41.649361 -88.44924 "*2404711502003" "24-047-1150-26" 1714 "2-No" "KENDALL COUNTY"
"1545" "2404711502004" "240471150262004" "Bristol Grade School             " "02" 1.9 275 1.3 7.3 NA NA NA NA NA NA NA NA "BRISTOL GRADE SCHOOL" "Illinois" "2-No" "2-No" 41.689426 -88.428935 "*2404711502004" "24-047-1150-26" 1714 "2-No" "KENDALL COUNTY"
"1546" "2404711502005" "240471150262005" "Yorkville Intermediate School    " "02" 3.9 588 4.6 12 1.5 15.1 48.2 35.2 0 7 53.8 39.2 "YORKVILLE INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 41.634751 -88.44584 "*2404711502005" "24-047-1150-26" 1714 "1-Yes" "KENDALL COUNTY"
"1547" "2404711502007" "240471150262007" "Grande Reserve Elem Sch          " "02" 4.7 535 6.2 15.5 1.2 18.8 49.4 30.6 0 15.3 61.2 23.5 "GRANDE RESERVE ELEM SCH" "Illinois" "2-No" "2-No" 41.688323 -88.402072 "*2404711502007" "24-047-1150-26" 1714 "1-Yes" "KENDALL COUNTY"
"1548" "2404711502008" "240471150262008" "Bristol Bay Elem Sch             " "02" 8 563 14.4 15.2 1.7 14.9 62.8 20.7 0.8 11.6 64.5 23.1 "BRISTOL BAY ELEM SCH" "Illinois" "2-No" "2-No" 41.712347 -88.433029 "*2404711502008" "24-047-1150-26" 1714 "1-Yes" "KENDALL COUNTY"
"1549" "2404730800001" "240473080260001" "Oswego High School               " "00" 6.5 1027 0.1 9.7 NA NA NA NA NA NA NA NA "OSWEGO HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.682836 -88.341008 "*2404730800001" "24-047-3080-26" 1714 "2-No" "KENDALL COUNTY"
"1550" "2404730800002" "240473080260002" "Oswego East High School          " "00" 13.6 1085 1.2 14.5 NA NA NA NA NA NA NA NA "OSWEGO EAST HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.699961 -88.280584 "*2404730800002" "24-047-3080-26" 1711 "2-No" "KENDALL COUNTY"
"1551" "2404730801002" "240473080261002" "Traughber Jr High School         " "01" 6.8 761 1.3 12.1 NA NA NA NA NA NA NA NA "TRAUGHBER JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.672989 -88.332057 "*2404730801002" "24-047-3080-26" 1714 "2-No" "KENDALL COUNTY"
"1552" "2404730801003" "240473080261003" "Thompson Jr High School          " "01" 4 800 1.1 13.4 NA NA NA NA NA NA NA NA "THOMPSON JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.696457 -88.335226 "*2404730801003" "24-047-3080-26" 1714 "2-No" "KENDALL COUNTY"
"1553" "2404730801004" "240473080261004" "Bednarcik Junior High School     " "01" 13.3 734 6 11.8 NA NA NA NA NA NA NA NA "BEDNARCIK JUNIOR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.694349 -88.255877 "*2404730801004" "24-047-3080-26" 1714 "2-No" "WILL COUNTY"
"1554" "2404730801005" "240473080261005" "Plank Junior High                " "01" 11.9 818 1.7 21.5 NA NA NA NA NA NA NA NA "PLANK JUNIOR HIGH" "Illinois" "2-No" "2-No" 41.6926 -88.296788 "*2404730801005" "24-047-3080-26" 1714 "2-No" "KENDALL COUNTY"
"1555" "2404730802003" "240473080262003" "East View Elem School            " "02" 2.5 564 13.4 18.5 1.1 13.3 58.9 26.7 0 7.8 63.3 28.9 "EAST VIEW ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.682551 -88.343216 "*2404730802003" "24-047-3080-26" 1714 "2-No" "KENDALL COUNTY"
"1556" "2404730802004" "240473080262004" "Boulder Hill Elem School         " "02" 8.2 530 8.9 22.4 1 17.5 46.6 35 1.9 9.7 50.5 37.9 "BOULDER HILL ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.709201 -88.338519 "*2404730802004" "24-047-3080-26" 1711 "1-Yes" "KENDALL COUNTY"
"1557" "2404730802005" "240473080262005" "Long Beach Elem School           " "02" 5.3 591 7.4 26.2 0.9 23.7 44.7 30.7 0 11.4 55.3 33.3 "LONG BEACH ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.711047 -88.328268 "*2404730802005" "24-047-3080-26" 1711 "1-Yes" "KENDALL COUNTY"
"1558" "2404730802006" "240473080262006" "Old Post Elementary School       " "02" 3.8 384 0.7 8.2 1.4 4.3 40.6 53.6 0 4.3 42 53.6 "OLD POST ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.70497 -88.329973 "*2404730802006" "24-047-3080-26" 1714 "1-Yes" "KENDALL COUNTY"
"1559" "2404730802007" "240473080262007" "The Wheatlands Elementary School " "02" 10.6 623 1.5 7.6 0 9.7 54 36.3 0 5.3 51.3 43.4 "THE WHEATLANDS ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.714949 -88.260459 "*2404730802007" "24-047-3080-26" 1714 "1-Yes" "WILL COUNTY"
"1560" "2404730802008" "240473080262008" "Fox Chase Elementary School      " "02" 3.9 661 2 8 0 8.8 39.7 51.5 0 5.9 44.9 49.3 "FOX CHASE ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.695674 -88.361918 "*2404730802008" "24-047-3080-26" 1714 "1-Yes" "KENDALL COUNTY"
"1561" "2404730802009" "240473080262009" "Homestead Elementary School      " "02" 7 539 4.1 6 1 14.3 43.9 40.8 2 3.1 48 46.9 "HOMESTEAD ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.71176 -88.2435 "*2404730802009" "24-047-3080-26" 1714 "1-Yes" "WILL COUNTY"
"1562" "2404730802010" "240473080262010" "Lakewood Creek Elementary        " "02" 6.7 693 5.1 15.4 0 15.8 51.8 32.4 0 7.2 54.7 38.1 "LAKEWOOD CREEK ELEMENTARY" "Illinois" "2-No" "2-No" 41.713969 -88.398462 "*2404730802010" "24-047-3080-26" 1711 "1-Yes" "KENDALL COUNTY"
"1563" "2404730802011" "240473080262011" "Prairie Point Elem School        " "02" 3.6 568 0.7 8.6 0 10.4 51.9 37.7 0.9 1.9 47.2 50 "PRAIRIE POINT ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.669545 -88.345388 "*2404730802011" "24-047-3080-26" 1714 "1-Yes" "KENDALL COUNTY"
"1564" "2404730802012" "240473080262012" "Churchill Elem School            " "02" 7.4 606 2.6 8.9 0 13 35 52 1 9 37 53 "CHURCHILL ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.694388 -88.297239 "*2404730802012" "24-047-3080-26" 1714 "1-Yes" "KENDALL COUNTY"
"1565" "2404730802013" "240473080262013" "Wolfs Crossing Elem School       " "02" 6.9 629 4.7 6.8 0.9 6.5 41.7 50.9 0 4.6 45.4 50 "WOLFS CROSSING ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.695959 -88.257186 "*2404730802013" "24-047-3080-26" 1714 "1-Yes" "WILL COUNTY"
"1566" "2404730802014" "240473080262014" "Grande Park Elem Sch             " "02" 9.4 290 3 3 0 14.6 45.8 39.6 0 4.2 50 45.8 "GRANDE PARK ELEM SCH" "Illinois" "2-No" "2-No" 41.642167 -88.272544 "*2404730802014" "24-047-3080-26" 1714 "1-Yes" "KENDALL COUNTY"
"1567" "2404730802015" "240473080262015" "Southbury Elem School            " "02" 5.3 504 8.8 10.3 0 4 52 44 0 8 52 40 "SOUTHBURY ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.681265 -88.326471 "*2404730802015" "24-047-3080-26" 1714 "1-Yes" "KENDALL COUNTY"
"1568" "2503301000002" "250330100260002" "Hamilton County Jr/Sr High School" "00" 0.2 505 0 36.7 NA NA NA NA NA NA NA NA "HAMILTON COUNTY JR/SR HIGH SCHOOL" "Illinois" "2-No" "2-No" 38.095306 -88.549373 "*2503301000002" "25-033-0100-26" 1715 "2-No" "HAMILTON COUNTY"
"1569" "2503301002002" "250330100262002" "Dahlgren Elem School             " "02" 0.6 118 0 37.2 0 10.5 57.9 31.6 0 5.3 73.7 21.1 "DAHLGREN ELEM SCHOOL" "Illinois" "2-No" "2-No" 38.195171 -88.68718 "*2503301002002" "25-033-0100-26" 1715 "1-Yes" "HAMILTON COUNTY"
"1570" "2503301002004" "250330100262004" "East Side Elementary School      " "02" 0 415 0 45.6 0 28.1 45.6 26.3 3.5 14 70.2 12.3 "EAST SIDE ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 38.089013 -88.530932 "*2503301002004" "25-033-0100-26" 1715 "1-Yes" "HAMILTON COUNTY"
"1571" "2504100100001" "250410010260001" "Waltonville High School          " "00" 0 66 0 22.1 NA NA NA NA NA NA NA NA "WALTONVILLE HIGH SCHOOL" "Illinois" "2-No" "2-No" 38.21331 -89.04909 "*2504100100001" "25-041-0010-26" 1712 "2-No" "JEFFERSON COUNTY"
"1572" "2504100102002" "250410010262002" "Waltonville Grade School         " "02" 0 232 0 32.2 0 23.7 52.6 23.7 0 5.3 89.5 5.3 "WALTONVILLE GRADE SCHOOL" "Illinois" "2-No" "2-No" 38.212716 -89.049678 "*2504100102002" "25-041-0010-26" 1712 "1-Yes" "JEFFERSON COUNTY"
"1573" "2504100202001" "250410020042001" "Rome Comm Cons Elem School       " "02" 0.9 280 0 33 0 18.5 55.6 25.9 0 0 70.4 29.6 "ROME COMM CONS ELEM SCHOOL" "Illinois" "2-No" "2-No" 38.439078 -88.940116 "*2504100202001" "25-041-0020-04" 1712 "1-Yes" "JEFFERSON COUNTY"
"1574" "2504100302001" "250410030042001" "Field Elementary School          " "02" 2.2 278 0 32.9 2.7 43.2 37.8 16.2 5.4 27 64.9 2.7 "FIELD ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 38.433454 -88.867421 "*2504100302001" "25-041-0030-04" 1712 "1-Yes" "JEFFERSON COUNTY"
