name,state,charter,magnet,latitude,longitude,idnumeric,schoolid,agencyid,code,grade4,county
VERNICE G NEELY SCHOOL,Illinois,2-No,2-No,38.587516,-90.116914,5008218902053,*5008218902053,50-082-1890-22,1712,1-Yes,ST. CLAIR COUNTY
VERNON HILLS HIGH SCHOOL,Illinois,2-No,2-No,42.227359,-87.948777,3404912800004,*3404912800004,34-049-1280-16,1710,2-No,LAKE COUNTY
VERNON L BARKSTALL ELEMENTARY SCH,Illinois,2-No,2-No,40.073778,-88.283501,0901000402027,*0901000402027,09-010-0040-26,1713,1-Yes,CHAMPAIGN COUNTY
VETERANS MEMORIAL MIDDLE SCH,Illinois,2-No,2-No,41.669640,-87.683667,0701613001003,*0701613001003,07-016-1300-02,1701,2-No,COOK COUNTY
VICK EARLY CHILDHOOD & FAMILY CTR,Illinois,2-No,2-No,41.688648,-87.685719,1501629903781,*1501629903781,15-016-2990-25,1703,2-No,COOK COUNTY
VICTOR J ANDREW HIGH SCHOOL,Illinois,2-No,2-No,41.578378,-87.839177,0701623000003,*0701623000003,07-016-2300-13,1703,2-No,COOK COUNTY
VIENNA ELEM SCHOOL DIST 55,Illinois,2-No,2-No,37.412615,-88.894980,0204405502001,*0204405502001,02-044-0550-02,1715,1-Yes,JOHNSON COUNTY
VIENNA HIGH SCHOOL,Illinois,2-No,2-No,37.420552,-88.895053,0204413300001,*0204413300001,02-044-1330-17,1715,2-No,JOHNSON COUNTY
VIKING SCHOOL,Illinois,2-No,2-No,42.372106,-87.913916,3404905601002,*3404905601002,34-049-0560-02,1714,2-No,LAKE COUNTY
VILLA GROVE ELEM SCHOOL,Illinois,2-No,2-No,39.869223,-88.161615,1102130202001,*1102130202001,11-021-3020-26,1715,1-Yes,DOUGLAS COUNTY
VILLA GROVE HIGH SCHOOL,Illinois,2-No,2-No,39.868569,-88.161597,1102130200001,*1102130200001,11-021-3020-26,1715,2-No,DOUGLAS COUNTY
VILLA GROVE JR HIGH SCHOOL,Illinois,2-No,2-No,39.868097,-88.161302,1102130201001,*1102130201001,11-021-3020-26,1715,2-No,DOUGLAS COUNTY
VILLAGE ELEMENTARY SCHOOL,Illinois,2-No,2-No,42.354489,-88.103022,3404911602006,*3404911602006,34-049-1160-26,1710,1-Yes,LAKE COUNTY
VIRDEN ELEMENTARY SCHOOL,Illinois,2-No,2-No,39.506585,-89.770095,4005603402002,*4005603402002,40-056-0340-26,1713,1-Yes,MACOUPIN COUNTY
VIRGIL I GRISSOM MIDDLE SCHOOL,Illinois,2-No,2-No,41.582942,-87.814848,0701614001003,*0701614001003,07-016-1400-02,1703,2-No,COOK COUNTY
VIRGINIA ELEM SCHOOL,Illinois,2-No,2-No,39.946356,-90.217973,4600906402001,*4600906402001,46-009-0640-26,1718,1-Yes,CASS COUNTY
VIRGINIA JR HIGH SCHOOL,Illinois,2-No,2-No,39.946630,-90.217699,4600906401001,*4600906401001,46-009-0640-26,1718,2-No,CASS COUNTY
VIRGINIA LAKE ELEM SCHOOL,Illinois,2-No,2-No,42.127624,-88.023013,0501601502015,*0501601502015,05-016-0150-04,1706,1-Yes,COOK COUNTY
VIRGINIA SR HIGH SCHOOL,Illinois,2-No,2-No,39.946709,-90.218257,4600906400003,*4600906400003,46-009-0640-26,1718,2-No,CASS COUNTY
VISUALLY IMPARIED PRGRMS,Illinois,2-No,2-No,41.867545,-88.144797,1902206606111,*1902206606111,19-022-0660-61,1706,1-Yes,DUPAGE COUNTY
VIVIAN ADAMS EARLY CHILD CTR,Illinois,2-No,2-No,38.626110,-90.149160,5008218903006,*5008218903006,50-082-1890-22,1712,2-No,ST. CLAIR COUNTY
VOISE ACADEMY HIGH SCHOOL,Illinois,2-No,2-No,41.884747,-87.763255,1501629900844,*1501629900844,15-016-2990-25,1707,2-No,COOK COUNTY
VOLTA ELEM SCHOOL,Illinois,2-No,2-No,41.971316,-87.724876,1501629902494,*1501629902494,15-016-2990-25,1705,1-Yes,COOK COUNTY
VON HUMBOLDT ELEM SCHOOL,Illinois,2-No,2-No,41.906776,-87.692949,1501629902495,*1501629902495,15-016-2990-25,1704,1-Yes,COOK COUNTY
VON STEUBEN METRO SCIENCE HS,Illinois,2-No,1-Yes,41.973210,-87.713215,1501629900046,*1501629900046,15-016-2990-25,1705,2-No,COOK COUNTY
VON STEUBEN MIDDLE SCHOOL,Illinois,2-No,2-No,40.725388,-89.582875,4807215001003,*4807215001003,48-072-1500-25,1717,2-No,PEORIA COUNTY
W A JOHNSON ELEM SCHOOL,Illinois,2-No,2-No,41.948856,-87.958033,1902200202007,*1902200202007,19-022-0020-02,1705,1-Yes,DUPAGE COUNTY
W C PETTY ELEMENTARY SCHOOL,Illinois,2-No,2-No,42.480510,-88.116871,3404903402005,*3404903402005,34-049-0340-04,1714,1-Yes,LAKE COUNTY
W J MURPHY ELEM SCHOOL,Illinois,2-No,2-No,42.352377,-88.083223,3404911602005,*3404911602005,34-049-1160-26,1710,1-Yes,LAKE COUNTY
W J ZAHNOW ELEM SCHOOL,Illinois,2-No,2-No,38.342383,-90.147051,4506700502003,*4506700502003,45-067-0050-26,1712,2-No,MONROE COUNTY
W S BEAUPRE ELEM SCHOOL,Illinois,2-No,2-No,41.751148,-88.291583,3104513102006,*3104513102006,31-045-1310-22,1711,1-Yes,KANE COUNTY
W W WALKER ELEM SCHOOL,Illinois,2-No,2-No,41.770736,-87.814844,0701610402004,*0701610402004,07-016-1040-02,1703,1-Yes,COOK COUNTY
W W WOODBURY ELEM SCHOOL,Illinois,2-No,2-No,41.648184,-88.617727,1601943002004,*1601943002004,16-019-4300-26,1714,2-No,DEKALB COUNTY
WACKER ELEM SCHOOL,Illinois,2-No,2-No,41.716127,-87.648132,1501629902497,*1501629902497,15-016-2990-25,1701,1-Yes,COOK COUNTY
WACS REGIONAL PROGRAMS,Illinois,2-No,2-No,40.458092,-90.671952,2600000004601,*2600000004601,26-000-0000-46,1718,2-No,MCDONOUGH COUNTY
WADSWORTH ELEM SCHOOL,Illinois,2-No,2-No,41.778285,-87.598263,1501629902498,*1501629902498,15-016-2990-25,1701,1-Yes,COOK COUNTY
WAGONER ELEM,Illinois,2-No,2-No,41.496671,-87.570189,0701616802002,*0701616802002,07-016-1680-04,1702,2-No,COOK COUNTY
WALDEN ELEM SCHOOL,Illinois,2-No,2-No,42.176895,-87.844105,3404910902006,*3404910902006,34-049-1090-02,1710,1-Yes,LAKE COUNTY
WALKER ELEM SCHOOL,Illinois,2-No,2-No,42.287499,-89.076651,0410120502062,*0410120502062,04-101-2050-25,1717,1-Yes,WINNEBAGO COUNTY
WALKER ELEM SCHOOL,Illinois,2-No,2-No,42.047551,-87.718578,0501606502019,*0501606502019,05-016-0650-04,1709,1-Yes,COOK COUNTY
WALKER INTERMEDIATE SCHOOL,Illinois,2-No,2-No,41.530629,-87.817258,5609916102005,*5609916102005,56-099-1610-02,1701,2-No,WILL COUNTY
WALKER SCHOOL,Illinois,2-No,2-No,41.793632,-87.955366,1902218102009,*1902218102009,19-022-1810-04,1706,1-Yes,DUPAGE COUNTY
WALKERS GROVE ELEMENTARY SCHOOL,Illinois,2-No,2-No,41.638449,-88.223842,5609920202006,*5609920202006,56-099-2020-22,1714,1-Yes,WILL COUNTY
WALLACE ELEM SCHOOL,Illinois,2-No,2-No,41.412085,-88.880470,3505019502001,*3505019502001,35-050-1950-04,1716,1-Yes,LASALLE COUNTY
WALNUT COURT EARLY YEARS PRGM,Illinois,2-No,2-No,39.745422,-90.228585,4606911703012,*4606911703012,46-069-1170-22,1718,2-No,MORGAN COUNTY
WALNUT TRAILS ELEM SCHOOL,Illinois,2-No,2-No,41.515500,-88.232693,2403220102003,*2403220102003,24-032-2010-04,1714,1-Yes,WILL COUNTY
WALSH ELEM SCHOOL,Illinois,2-No,2-No,41.788639,-87.808766,0701610402005,*0701610402005,07-016-1040-02,1703,1-Yes,COOK COUNTY
WALSH ELEM SCHOOL,Illinois,2-No,2-No,41.854451,-87.647912,1501629902500,*1501629902500,15-016-2990-25,1704,1-Yes,COOK COUNTY
WALSH ELEM SCHOOL,Illinois,2-No,2-No,41.603940,-88.034845,5609909202003,*5609909202003,56-099-0920-02,1703,2-No,WILL COUNTY
WALT WHITMAN ELEM SCHOOL,Illinois,2-No,2-No,42.136361,-87.909132,0501602102015,*0501602102015,05-016-0210-04,1710,1-Yes,COOK COUNTY
WALTER F FIERKE ED CENTER,Illinois,2-No,2-No,41.609221,-87.778857,0701614602005,*0701614602005,07-016-1460-04,1701,1-Yes,COOK COUNTY
WALTER R SUNDLING JR HIGH SCH,Illinois,2-No,2-No,42.129200,-88.049679,0501601501018,*0501601501018,05-016-0150-04,1706,2-No,COOK COUNTY
WALTHAM ELEMENTARY SCHOOL,Illinois,2-No,2-No,41.410890,-88.982550,3505018502001,*3505018502001,35-050-1850-04,1716,1-Yes,LASALLE COUNTY
WALTONVILLE GRADE SCHOOL,Illinois,2-No,2-No,38.212716,-89.049678,2504100102002,*2504100102002,25-041-0010-26,1712,1-Yes,JEFFERSON COUNTY
WALTONVILLE HIGH SCHOOL,Illinois,2-No,2-No,38.213310,-89.049090,2504100100001,*2504100100001,25-041-0010-26,1712,2-No,JEFFERSON COUNTY
WANDA KENDALL ELEM SCHOOL,Illinois,2-No,2-No,40.769412,-87.724155,3203800902003,*3203800902003,32-038-0090-26,1716,2-No,IROQUOIS COUNTY
WANLESS ELEM SCHOOL,Illinois,2-No,2-No,39.814994,-89.624264,5108418602037,*5108418602037,51-084-1860-25,1713,1-Yes,SANGAMON COUNTY
WARD  J ELEM SCHOOL,Illinois,2-No,2-No,41.843526,-87.635142,1501629902501,*1501629902501,15-016-2990-25,1707,1-Yes,COOK COUNTY
WARD  L ELEM SCHOOL,Illinois,2-No,2-No,41.888388,-87.717546,1501629902767,*1501629902767,15-016-2990-25,1707,1-Yes,COOK COUNTY
WARREN ELEM SCHOOL,Illinois,2-No,2-No,41.726922,-87.575184,1501629902502,*1501629902502,15-016-2990-25,1702,1-Yes,COOK COUNTY
WARREN ELEMENTARY SCHOOL,Illinois,2-No,2-No,42.493847,-89.990959,0804320502002,*0804320502002,08-043-2050-26,1717,1-Yes,JO DAVIESS COUNTY
WARREN JR/SR HIGH SCHOOL,Illinois,2-No,2-No,42.493847,-89.990959,0804320500001,*0804320500001,08-043-2050-26,1717,2-No,JO DAVIESS COUNTY
WARREN PALM SCHOOL,Illinois,2-No,2-No,41.581257,-87.664925,0701615252004,*0701615252004,07-016-1525-02,1702,2-No,COOK COUNTY
WARREN PARK SCHOOL,Illinois,2-No,2-No,41.864698,-87.775384,0601609902012,*0601609902012,06-016-0990-02,1704,2-No,COOK COUNTY
WARREN TOWNSHIP HIGH SCHOOL,Illinois,2-No,2-No,42.359156,-87.980945,3404912100001,*3404912100001,34-049-1210-17,1710,2-No,LAKE COUNTY
WARRENSBURG-LATHAM ELEM SCH,Illinois,2-No,2-No,39.930948,-89.068145,3905501102001,*3905501102001,39-055-0110-26,1713,1-Yes,MACON COUNTY
WARRENSBURG-LATHAM HIGH SCHOOL,Illinois,2-No,2-No,39.932518,-89.068229,3905501100001,*3905501100001,39-055-0110-26,1713,2-No,MACON COUNTY
WARRENSBURG-LATHAM MIDDLE SCH,Illinois,2-No,2-No,39.933069,-89.068355,3905501101002,*3905501101002,39-055-0110-26,1713,2-No,MACON COUNTY
WARSAW ELEM SCHOOL,Illinois,2-No,2-No,40.354586,-91.427432,2603431602003,*2603431602003,26-034-3160-26,1718,1-Yes,HANCOCK COUNTY
WARSAW SR HIGH SCHOOL,Illinois,2-No,2-No,40.354723,-91.428799,2603431600001,*2603431600001,26-034-3160-26,1718,2-No,HANCOCK COUNTY
WASCO ELEM SCHOOL,Illinois,2-No,2-No,41.937103,-88.403158,3104530302008,*3104530302008,31-045-3030-26,1714,1-Yes,KANE COUNTY
WASHINGTON  G ELEM SCHOOL,Illinois,2-No,2-No,41.687818,-87.535969,1501629902503,*1501629902503,15-016-2990-25,1702,1-Yes,COOK COUNTY
WASHINGTON  H ELEM SCHOOL,Illinois,2-No,2-No,41.728506,-87.596525,1501629902401,*1501629902401,15-016-2990-25,1701,1-Yes,COOK COUNTY
WASHINGTON ACADEMY,Illinois,2-No,2-No,42.250066,-88.847701,0400410002008,*0400410002008,04-004-1000-26,1716,1-Yes,BOONE COUNTY
WASHINGTON COMM HIGH SCHOOL,Illinois,2-No,2-No,40.704362,-89.418477,5309030800001,*5309030800001,53-090-3080-16,1718,2-No,TAZEWELL COUNTY
WASHINGTON EARLY CHILDHOOD CTR,Illinois,2-No,2-No,40.123163,-88.207068,0901011603002,*0901011603002,09-010-1160-22,1713,2-No,CHAMPAIGN COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,40.123559,-88.227528,0901000402020,*0901000402020,09-010-0040-26,1713,1-Yes,CHAMPAIGN COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,40.155815,-88.965800,1702001502005,*1702001502005,17-020-0150-26,1713,2-No,DE WITT COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,39.010531,-87.744918,1201700202007,*1201700202007,12-017-0020-26,1715,2-No,CRAWFORD COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,40.121017,-90.555037,2208500502001,*2208500502001,22-085-0050-26,1718,2-No,SCHUYLER COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,40.479473,-88.975184,1706408702013,*1706408702013,17-064-0870-25,1718,1-Yes,MCLEAN COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,41.642310,-87.629873,0701614802006,*0701614802006,07-016-1480-02,1702,1-Yes,COOK COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,42.055577,-87.826248,0501606302010,*0501606302010,05-016-0630-02,1710,1-Yes,COOK COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,42.034832,-87.693439,0501606502020,*0501606502020,05-016-0650-04,1709,1-Yes,COOK COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,41.612185,-87.663848,0701614702006,*0701614702006,07-016-1470-02,1702,1-Yes,COOK COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,41.882776,-87.846990,0601608902012,*0601608902012,06-016-0890-02,1707,1-Yes,COOK COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,42.034129,-88.298631,3104504602036,*3104504602036,31-045-0460-22,1708,1-Yes,KANE COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,41.966929,-87.868236,0601608102003,*0601608102003,06-016-0810-02,1705,1-Yes,COOK COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,40.882152,-88.617005,1705342902005,*1705342902005,17-053-4290-04,1716,1-Yes,LIVINGSTON COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,41.295527,-89.063499,3505012502001,*3505012502001,35-050-1250-02,1716,2-No,LASALLE COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,41.332651,-89.122757,3505012402004,*3505012402004,35-050-1240-02,1716,1-Yes,LASALLE COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,37.731423,-88.923659,2110000202010,*2110000202010,21-100-0020-26,1712,1-Yes,WILLIAMSON COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,37.822962,-88.926386,2110000102002,*2110000102002,21-100-0010-26,1712,1-Yes,WILLIAMSON COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,39.730335,-90.235775,4606911702005,*4606911702005,46-069-1170-22,1718,1-Yes,MORGAN COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,41.853836,-89.477351,4705217002008,*4705217002008,47-052-1700-22,1716,2-No,LEE COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,42.356819,-87.862024,3404906002018,*3404906002018,34-049-0600-26,1710,1-Yes,LAKE COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,42.419145,-88.621785,4406305002005,*4406305002005,44-063-0500-26,1714,2-No,MCHENRY COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,42.260374,-88.007081,3404907502005,*3404907502005,34-049-0750-02,1710,2-No,LAKE COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,39.389301,-89.092777,1001100802003,*1001100802003,10-011-0080-26,1713,2-No,CHRISTIAN COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,41.801023,-89.707348,5509800502010,*5509800502010,55-098-0050-26,1717,1-Yes,WHITESIDE COUNTY
WASHINGTON ELEM SCHOOL,Illinois,2-No,2-No,38.877120,-90.105502,4105701303002,*4105701303002,41-057-0130-02,1712,2-No,MADISON COUNTY
WASHINGTON ELEMENTARY SCHOOL,Illinois,2-No,2-No,39.948814,-91.402741,0100117202017,*0100117202017,01-001-1720-22,1718,2-No,ADAMS COUNTY
WASHINGTON ELEMENTARY SCHOOL,Illinois,2-No,2-No,41.885000,-88.092963,1902220002012,*1902220002012,19-022-2000-26,1706,1-Yes,DUPAGE COUNTY
WASHINGTON G HIGH SCHOOL,Illinois,2-No,2-No,41.687662,-87.538878,1501629900048,*1501629900048,15-016-2990-25,1702,2-No,COOK COUNTY
WASHINGTON GIFTED SCHOOL,Illinois,2-No,2-No,40.731975,-89.568808,4807215001015,*4807215001015,48-072-1500-25,1718,2-No,PEORIA COUNTY
WASHINGTON GIFTED SCHOOL,Illinois,2-No,1-Yes,42.259253,-89.103077,0410120502078,*0410120502078,04-101-2050-25,1717,1-Yes,WINNEBAGO COUNTY
WASHINGTON INTERMEDIATE SCHOOL,Illinois,2-No,2-No,40.565577,-89.645710,5309010802015,*5309010802015,53-090-1080-02,1717,1-Yes,TAZEWELL COUNTY
WASHINGTON JR HIGH & ACADEMY PRGM,Illinois,2-No,1-Yes,41.515963,-88.073009,5609908601004,*5609908601004,56-099-0860-05,1711,2-No,WILL COUNTY
WASHINGTON JR HIGH SCHOOL,Illinois,2-No,2-No,41.492733,-90.552952,4908104101005,*4908104101005,49-081-0410-25,1717,2-No,ROCK ISLAND COUNTY
WASHINGTON JR HIGH SCHOOL,Illinois,2-No,2-No,41.777750,-88.149241,1902220301011,*1902220301011,19-022-2030-26,1706,2-No,DUPAGE COUNTY
WASHINGTON JUNIOR HIGH,Illinois,2-No,2-No,41.642324,-87.629735,0701614801004,*0701614801004,07-016-1480-02,1702,2-No,COOK COUNTY
WASHINGTON MIDDLE SCHOOL,Illinois,2-No,2-No,41.759034,-88.368265,3104512901004,*3104512901004,31-045-1290-22,1711,2-No,KANE COUNTY
WASHINGTON MIDDLE SCHOOL,Illinois,2-No,2-No,41.818008,-87.822413,0601610302007,*0601610302007,06-016-1030-02,1703,2-No,COOK COUNTY
WASHINGTON MIDDLE SCHOOL,Illinois,2-No,2-No,40.717206,-89.408747,5309005201001,*5309005201001,53-090-0520-02,1718,2-No,TAZEWELL COUNTY
WASHINGTON MIDDLE SCHOOL,Illinois,2-No,2-No,39.796663,-89.620596,5108418601009,*5108418601009,51-084-1860-25,1713,2-No,SANGAMON COUNTY
WASHINGTON SCHOOL,Illinois,2-No,2-No,38.509304,-89.978501,5008211802012,*5008211802012,50-082-1180-02,1712,2-No,ST. CLAIR COUNTY
WASHINGTON SCHOOL,Illinois,2-No,2-No,40.019291,-88.573058,3907402502006,*3907402502006,39-074-0250-26,1713,1-Yes,PIATT COUNTY
WASHINGTON SCHOOL,Illinois,2-No,2-No,38.664276,-88.483587,1201303502006,*1201303502006,12-013-0350-26,1715,2-No,CLAY COUNTY
WASHINGTON-MCKINLEY ELEM SCH,Illinois,2-No,2-No,41.501738,-87.641222,0701617002001,*0701617002001,07-016-1700-02,1702,1-Yes,COOK COUNTY
WASHINGTON-MONROE ELEM SCHOOL,Illinois,2-No,2-No,40.145527,-89.357957,3805402702007,*3805402702007,38-054-0270-02,1718,1-Yes,LOGAN COUNTY
WATERBURY ELEM SCHOOL,Illinois,2-No,2-No,41.975808,-88.110563,1902202002002,*1902202002002,19-022-0200-02,1708,1-Yes,DUPAGE COUNTY
WATERLOO HIGH SCHOOL,Illinois,2-No,2-No,38.338548,-90.147304,4506700500001,*4506700500001,45-067-0050-26,1712,2-No,MONROE COUNTY
WATERLOO JUNIOR HIGH SCHOOL,Illinois,2-No,2-No,38.338711,-90.148039,4506700501001,*4506700501001,45-067-0050-26,1712,2-No,MONROE COUNTY
WATERMAN ELEM SCHOOL,Illinois,2-No,2-No,41.770738,-88.770508,1601942502001,*1601942502001,16-019-4250-26,1716,1-Yes,DEKALB COUNTY
WATERS ELEM SCHOOL,Illinois,2-No,2-No,41.964293,-87.691936,1501629902504,*1501629902504,15-016-2990-25,1705,1-Yes,COOK COUNTY
WATSEKA COMM HIGH SCHOOL,Illinois,2-No,2-No,40.768552,-87.727891,3203800900001,*3203800900001,32-038-0090-26,1716,2-No,IROQUOIS COUNTY
WAUBONSIE VALLEY HIGH SCHOOL,Illinois,2-No,2-No,41.739898,-88.253020,1902220400001,*1902220400001,19-022-2040-26,1711,2-No,DUPAGE COUNTY
WAUCONDA GRADE SCHOOL,Illinois,2-No,2-No,42.259461,-88.146349,3404911802001,*3404911802001,34-049-1180-26,1714,1-Yes,LAKE COUNTY
WAUCONDA HIGH SCHOOL,Illinois,2-No,2-No,42.267480,-88.147124,3404911800005,*3404911800005,34-049-1180-26,1714,2-No,LAKE COUNTY
WAUCONDA MIDDLE SCHOOL,Illinois,2-No,2-No,42.261297,-88.146197,3404911801003,*3404911801003,34-049-1180-26,1714,2-No,LAKE COUNTY
WAUKEGAN HIGH SCHOOL,Illinois,2-No,2-No,42.364081,-87.862475,3404906000022,*3404906000022,34-049-0600-26,1710,2-No,LAKE COUNTY
WAVERLY ELEMENTARY SCHOOL,Illinois,2-No,2-No,39.590767,-89.961862,4606900602002,*4606900602002,46-069-0060-26,1718,1-Yes,MORGAN COUNTY
WAVERLY HIGH SCHOOL,Illinois,2-No,2-No,39.592432,-89.960291,4606900600001,*4606900600001,46-069-0060-26,1718,2-No,MORGAN COUNTY
WAYNE BUILTA ELEMENTARY SCHOOL,Illinois,2-No,2-No,41.689900,-88.152697,1902220402023,*1902220402023,19-022-2040-26,1711,1-Yes,WILL COUNTY
WAYNE CITY ATTENDANCE CENTER,Illinois,2-No,2-No,38.345132,-88.585301,2009610002005,*2009610002005,20-096-1000-26,1715,1-Yes,WAYNE COUNTY
WAYNE CITY HIGH SCHOOL,Illinois,2-No,2-No,38.345103,-88.584043,2009610000001,*2009610000001,20-096-1000-26,1715,2-No,WAYNE COUNTY
WAYNE ELEM SCHOOL,Illinois,2-No,2-No,41.951582,-88.244578,3104504602037,*3104504602037,31-045-0460-22,1706,1-Yes,DUPAGE COUNTY
WAYNE THOMAS ELEM SCHOOL,Illinois,2-No,2-No,42.205337,-87.823403,3404911202008,*3404911202008,34-049-1120-02,1710,1-Yes,LAKE COUNTY
WEBBER TWP HIGH SCHOOL,Illinois,2-No,2-No,38.322951,-88.745676,2504120400001,*2504120400001,25-041-2040-17,1712,2-No,JEFFERSON COUNTY
WEBSTER ELEM SCHOOL,Illinois,2-No,2-No,41.869719,-87.726923,1501629902505,*1501629902505,15-016-2990-25,1707,1-Yes,COOK COUNTY
WEBSTER ELEM SCHOOL,Illinois,2-No,2-No,40.158195,-88.952697,1702001502006,*1702001502006,17-020-0150-26,1713,1-Yes,DE WITT COUNTY
WEBSTER ELEM SCHOOL,Illinois,2-No,2-No,40.123550,-90.566175,2208500502002,*2208500502002,22-085-0050-26,1718,1-Yes,SCHUYLER COUNTY
WEBSTER ELEMENTARY SCHOOL,Illinois,2-No,2-No,38.668171,-89.986055,4105701002001,*4105701002001,41-057-0100-26,1715,1-Yes,MADISON COUNTY
WEDS REGIONAL PROGRAM,Illinois,2-No,2-No,40.131801,-87.591105,5409274004501,*5409274004501,54-092-7400-45,1715,2-No,VERMILION COUNTY
WEGNER ELEMENTARY SCHOOL,Illinois,2-No,2-No,41.905654,-88.211228,1902203302007,*1902203302007,19-022-0330-02,1706,1-Yes,DUPAGE COUNTY
WELLS COMMUNITY ACADEMY HS,Illinois,2-No,2-No,41.899123,-87.668352,1501629900049,*1501629900049,15-016-2990-25,1705,2-No,COOK COUNTY
WELLS ELEM SCHOOL,Illinois,2-No,2-No,41.489343,-90.452023,4908103702009,*4908103702009,49-081-0370-02,1717,1-Yes,ROCK ISLAND COUNTY
WELLS ELEMENTARY SCHOOL,Illinois,2-No,2-No,38.258300,-88.003992,2009700102002,*2009700102002,20-097-0010-26,1715,1-Yes,WHITE COUNTY
WELLS PREPARATORY ELEM ACADEMY,Illinois,2-No,2-No,41.824260,-87.619902,1501629902902,*1501629902902,15-016-2990-25,1701,1-Yes,COOK COUNTY
WENTWORTH ELEM SCHOOL,Illinois,2-No,2-No,41.767426,-87.648352,1501629902506,*1501629902506,15-016-2990-25,1701,1-Yes,COOK COUNTY
WENTWORTH INTERMEDIATE SCHOOL,Illinois,2-No,2-No,41.620719,-87.545438,0701615502004,*0701615502004,07-016-1550-02,1702,1-Yes,COOK COUNTY
WENTWORTH JR HIGH SCHOOL,Illinois,2-No,2-No,41.619658,-87.545433,0701615501001,*0701615501001,07-016-1550-02,1702,2-No,COOK COUNTY
WESCLIN JR HIGH SCHOOL,Illinois,2-No,2-No,38.569932,-89.687790,1301400301001,*1301400301001,13-014-0030-26,1715,2-No,CLINTON COUNTY
WESCLIN SR HIGH SCHOOL,Illinois,2-No,2-No,38.568883,-89.687747,1301400300006,*1301400300006,13-014-0030-26,1715,2-No,CLINTON COUNTY
WESCOTT ELEMENTARY SCHOOL,Illinois,2-No,2-No,42.119654,-87.839713,0501603002003,*0501603002003,05-016-0300-02,1710,1-Yes,COOK COUNTY
WESLEY ELEM SCHOOL,Illinois,2-No,2-No,41.935360,-88.016100,1902200402008,*1902200402008,19-022-0040-02,1708,1-Yes,DUPAGE COUNTY
WESMERE ELEMENTARY SCHOOL,Illinois,2-No,2-No,41.558095,-88.214952,5609920202007,*5609920202007,56-099-2020-22,1711,1-Yes,WILL COUNTY
WEST 40 ALOP ACHIEVERS,Illinois,2-No,2-No,41.932987,-87.871816,0600000009501,*0600000009501,06-000-0000-00,1705,2-No,COOK COUNTY
WEST 40 REG SAFE SCH MIDDLE PRG,Illinois,2-No,2-No,41.812658,-87.820377,0600000009301,*0600000009301,06-000-0000-00,1703,2-No,COOK COUNTY
WEST 40-SR. PLUS,Illinois,2-No,2-No,41.881968,-87.866672,0600000009502,*0600000009502,06-000-0000-00,1707,2-No,COOK COUNTY
WEST AURORA HIGH SCHOOL,Illinois,2-No,2-No,41.764331,-88.344993,3104512900001,*3104512900001,31-045-1290-22,1711,2-No,KANE COUNTY
WEST AURORA HS RSSP,Illinois,2-No,2-No,41.763298,-88.344762,3100000009305,*3100000009305,31-000-0000-00,1711,2-No,KANE COUNTY
WEST CAMPUS FACILITY,Illinois,2-No,2-No,40.202414,-89.696962,3806018903001,*3806018903001,38-060-1890-26,1718,2-No,MASON COUNTY
WEST CARROLL HIGH SCHOOL,Illinois,2-No,2-No,42.096576,-90.134505,0800831400001,*0800831400001,08-008-3140-26,1717,2-No,CARROLL COUNTY
WEST CARROLL INTERMEDIATE SCH,Illinois,2-No,2-No,41.956908,-90.099378,0800831403001,*0800831403001,08-008-3140-26,1717,2-No,CARROLL COUNTY
WEST CARROLL MIDDLE SCHOOL,Illinois,2-No,2-No,42.090496,-89.969517,0800831401001,*0800831401001,08-008-3140-26,1717,2-No,CARROLL COUNTY
