"schoolid" "id" "name" "type" "black11" "size11" "lep11" "lowinc11" "rwarn" "rbelow" "rmeet" "rexceed" "mwarn" "mbelow" "mmeet" "mexceed" "school" "state" "charter" "magnet" "latitude" "longitude" "schoolid2" "agencyid" "congress" "grade4" "county"
"1746" "1706400502003" "170640050262003" "Cedar Ridge Elem School          " "02" 7.8 459 26 74.4 1.3 21.8 50 26.9 2.5 11.4 68.4 17.7 "CEDAR RIDGE ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.44293 -88.98828 "*1706400502003" "17-064-0050-26" 1713 "1-Yes" "MCLEAN COUNTY"
"1747" "1706400502004" "170640050262004" "Carlock Elem School              " "02" 8.5 102 0.7 21.3 0 12 44 44 0 0 44 56 "CARLOCK ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.582245 -89.136716 "*1706400502004" "17-064-0050-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1748" "1706400502005" "170640050262005" "Fairview Elem School             " "02" 30 297 2.1 49.9 2.7 45.9 40.5 10.8 0 27 64.9 8.1 "FAIRVIEW ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.525319 -88.993228 "*1706400502005" "17-064-0050-26" 1713 "1-Yes" "MCLEAN COUNTY"
"1749" "1706400502007" "170640050262007" "Glenn Elem School                " "02" 15 188 1.3 50.7 0 25.9 40.7 33.3 3.7 22.2 44.4 29.6 "GLENN ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.500357 -88.988199 "*1706400502007" "17-064-0050-26" 1713 "1-Yes" "MCLEAN COUNTY"
"1750" "1706400502008" "170640050262008" "Colene Hoose Elem School         " "02" 7.8 473 1.8 16.5 0 10.3 35.6 54 0 3.4 46 50.6 "COLENE HOOSE ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.503867 -88.971304 "*1706400502008" "17-064-0050-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1751" "1706400502009" "170640050262009" "Hudson Elem School               " "02" 0.7 252 0 12.3 2.3 9.1 63.6 25 0 4.5 56.8 38.6 "HUDSON ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.604671 -88.989704 "*1706400502009" "17-064-0050-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1752" "1706400502010" "170640050262010" "Oakdale Elem School              " "02" 28.2 413 5.3 57.9 0 20.8 52.8 26.4 1.4 11 60.3 27.4 "OAKDALE ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.50513 -89.002561 "*1706400502010" "17-064-0050-26" 1713 "1-Yes" "MCLEAN COUNTY"
"1753" "1706400502012" "170640050262012" "Northpoint Elementary School     " "02" 5.1 583 1.4 2.7 0.9 8.1 39.6 51.4 1.8 0 44.1 54.1 "NORTHPOINT ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.5109 -88.933932 "*1706400502012" "17-064-0050-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1754" "1706400502013" "170640050262013" "Parkside Elementary School       " "02" 15.5 263 2.6 49.8 0 25 38.5 36.5 0 13.5 55.8 30.8 "PARKSIDE ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.510596 -89.023902 "*1706400502013" "17-064-0050-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1755" "1706400502014" "170640050262014" "Towanda Elem School              " "02" 0 100 1.4 8.6 0 4.3 60.9 34.8 0 0 60.9 39.1 "TOWANDA ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.563142 -88.895976 "*1706400502014" "17-064-0050-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1756" "1706400502015" "170640050262015" "Pepper Ridge Elementary School   " "02" 17.8 358 0.5 44 0 13.7 58.8 27.5 0 7.7 59.6 32.7 "PEPPER RIDGE ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.447403 -89.028067 "*1706400502015" "17-064-0050-26" 1713 "1-Yes" "MCLEAN COUNTY"
"1757" "1706400502016" "170640050262016" "Prairieland Elementary School    " "02" 4.2 559 0.5 11.8 0 10.3 47.7 42.1 0 1.9 64.5 33.6 "PRAIRIELAND ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.532732 -88.967068 "*1706400502016" "17-064-0050-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1758" "1706400502017" "170640050262017" "Fox Creek Elementary School      " "02" 25.5 321 1.1 54.6 0 23.6 43.6 32.7 0 8.9 57.1 33.9 "FOX CREEK ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.438158 -89.052673 "*1706400502017" "17-064-0050-26" 1713 "1-Yes" "MCLEAN COUNTY"
"1759" "1706400502018" "170640050262018" "Grove Elementary School          " "02" 2.2 594 2 4.9 0 10.8 41.2 48 1 2 49 48 "GROVE ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.526472 -88.926089 "*1706400502018" "17-064-0050-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1760" "1706400502019" "170640050262019" "Benjamin Elem School             " "02" 3.7 528 7.2 7.4 0 4.8 40.5 54.8 0 3.6 31 65.5 "BENJAMIN ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.45826 -88.91881 "*1706400502019" "17-064-0050-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1761" "1706400700002" "170640070260002" "Lexington High School            " "00" 0 133 0.6 11 NA NA NA NA NA NA NA NA "LEXINGTON HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.645136 -88.77975 "*1706400700002" "17-064-0070-26" 1718 "2-No" "MCLEAN COUNTY"
"1762" "1706400701001" "170640070261001" "Lexington Jr High School         " "01" 0 29 0 13.6 NA NA NA NA NA NA NA NA "LEXINGTON JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.645136 -88.77975 "*1706400701001" "17-064-0070-26" 1718 "2-No" "MCLEAN COUNTY"
"1763" "1706400702001" "170640070262001" "Lexington Elem School            " "02" 0.3 255 0 23.7 0 15.2 33.3 51.5 0 9.1 36.4 54.5 "LEXINGTON ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.645136 -88.77975 "*1706400702001" "17-064-0070-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1764" "1706401600009" "170640160260009" "Olympia High School              " "00" 0.7 538 0 26.6 NA NA NA NA NA NA NA NA "OLYMPIA HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.395809 -89.247412 "*1706401600009" "17-064-0160-26" 1718 "2-No" "MCLEAN COUNTY"
"1765" "1706401601001" "170640160261001" "Olympia Middle School            " "01" 0.7 383 0.2 33.3 NA NA NA NA NA NA NA NA "OLYMPIA MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 40.396585 -89.247382 "*1706401601001" "17-064-0160-26" 1718 "2-No" "MCLEAN COUNTY"
"1766" "1706401602002" "170640160262002" "Olympia South Elem Sch           " "02" 0.3 294 0.6 37.4 0 14.9 48.9 36.2 0 6.4 66 27.7 "OLYMPIA SOUTH ELEM SCH" "Illinois" "2-No" "2-No" 40.26444 -89.235473 "*1706401602002" "17-064-0160-26" 1718 "1-Yes" "LOGAN COUNTY"
"1767" "1706401602003" "170640160262003" "Olympia North Elem Sch           " "02" 1.1 228 0.7 35.1 0 8.9 51.1 40 0 2.2 51.1 46.7 "OLYMPIA NORTH ELEM SCH" "Illinois" "2-No" "2-No" 40.529813 -89.170959 "*1706401602003" "17-064-0160-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1768" "1706401602006" "170640160262006" "Olympia West Elem Sch            " "02" 0.3 248 0 34.4 2.1 12.8 31.9 53.2 2.1 4.3 57.4 36.2 "OLYMPIA WEST ELEM SCH" "Illinois" "2-No" "2-No" 40.435753 -89.310754 "*1706401602006" "17-064-0160-26" 1718 "1-Yes" "TAZEWELL COUNTY"
"1769" "1706401900001" "170640190260001" "Ridgeview High School            " "00" 2.1 149 0 28.7 NA NA NA NA NA NA NA NA "RIDGEVIEW HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.563824 -88.613641 "*1706401900001" "17-064-0190-26" 1718 "2-No" "MCLEAN COUNTY"
"1770" "1706401901001" "170640190261001" "Ridgeview Jr High School         " "01" 4 87 0.8 36.5 NA NA NA NA NA NA NA NA "RIDGEVIEW JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.5638 -88.61363 "*1706401901001" "17-064-0190-26" 1718 "2-No" "MCLEAN COUNTY"
"1771" "1706401902002" "170640190262002" "Ridgeview Elementary School      " "02" 1.4 243 0 43.1 0 7 41.9 51.2 0 2.3 48.8 48.8 "RIDGEVIEW ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.56307 -88.613451 "*1706401902002" "17-064-0190-26" 1718 "1-Yes" "MCLEAN COUNTY"
"1772" "1706408700001" "170640870250001" "Bloomington High School          " "00" 23 1005 1.2 48.8 NA NA NA NA NA NA NA NA "BLOOMINGTON HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.486628 -88.973918 "*1706408700001" "17-064-0870-25" 1718 "2-No" "MCLEAN COUNTY"
"1773" "1706408701002" "170640870251002" "Bloomington Jr High School       " "01" 24.8 926 1.9 54.2 NA NA NA NA NA NA NA NA "BLOOMINGTON JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 40.487127 -88.976118 "*1706408701002" "17-064-0870-25" 1718 "2-No" "MCLEAN COUNTY"
"1774" "1706408702003" "170640870252003" "Bent Elem School                 " "02" 18.2 399 27.3 75 1.5 28.4 40.3 29.9 1.5 6 67.2 25.4 "BENT ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.487294 -88.997272 "*1706408702003" "17-064-0870-25" 1713 "1-Yes" "MCLEAN COUNTY"
"1775" "1706408702006" "170640870252006" "Irving Elementary School         " "02" 31.4 342 1.3 81.4 0 31.1 50.8 18 0 16.4 65.6 18 "IRVING ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.474547 -89.000462 "*1706408702006" "17-064-0870-25" 1713 "1-Yes" "MCLEAN COUNTY"
"1776" "1706408702009" "170640870252009" "Oakland Elementary School        " "02" 10.5 434 9.1 30.1 1.4 12.5 45.8 40.3 1.4 8.3 40.3 50 "OAKLAND ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 40.472991 -88.96905 "*1706408702009" "17-064-0870-25" 1718 "1-Yes" "MCLEAN COUNTY"
"1777" "1706408702011" "170640870252011" "Sheridan Elem School             " "02" 41.5 358 1.3 86.2 1.4 32.4 58.1 8.1 4.1 14.9 78.4 2.7 "SHERIDAN ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.486653 -89.010361 "*1706408702011" "17-064-0870-25" 1713 "1-Yes" "MCLEAN COUNTY"
"1778" "1706408702012" "170640870252012" "Stevenson Elem School            " "02" 21.9 452 6.9 45 1.4 13.5 39.2 45.9 0 8.1 51.4 40.5 "STEVENSON ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.494524 -88.945025 "*1706408702012" "17-064-0870-25" 1718 "1-Yes" "MCLEAN COUNTY"
"1779" "1706408702013" "170640870252013" "Washington Elem School           " "02" 8 436 0.8 28.3 0 13.8 46.3 40 0 3.8 52.5 43.8 "WASHINGTON ELEM SCHOOL" "Illinois" "2-No" "2-No" 40.479473 -88.975184 "*1706408702013" "17-064-0870-25" 1718 "1-Yes" "MCLEAN COUNTY"
"1780" "1902200201001" "190220020021001" "Blackhawk Middle School          " "01" 3.2 643 16.3 61.3 NA NA NA NA NA NA NA NA "BLACKHAWK MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.951201 -87.95292 "*1902200201001" "19-022-0020-02" 1705 "2-No" "DUPAGE COUNTY"
"1781" "1902200202002" "190220020022002" "Chippewa Elem School             " "02" 3.1 348 35.3 67.5 0.8 16 54.6 28.6 3.3 6.6 59.5 30.6 "CHIPPEWA ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.949335 -87.940599 "*1902200202002" "19-022-0020-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1782" "1902200202005" "190220020022005" "Mohawk Elem School               " "02" 0.8 219 61 63.3 2.6 10.3 48.7 38.5 0 5.1 48.7 46.2 "MOHAWK ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.965504 -87.954604 "*1902200202005" "19-022-0020-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1783" "1902200202006" "190220020022006" "Tioga Elementary School          " "02" 5.3 412 60.7 67.8 NA NA NA NA NA NA NA NA "TIOGA ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.949684 -87.943164 "*1902200202006" "19-022-0020-02" 1708 "2-No" "DUPAGE COUNTY"
"1784" "1902200202007" "190220020022007" "W A Johnson Elem School          " "02" 2.5 283 22.9 36.8 0 17.5 54.4 28.1 1.8 5.3 56.1 36.8 "W A JOHNSON ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.948856 -87.958033 "*1902200202007" "19-022-0020-02" 1705 "1-Yes" "DUPAGE COUNTY"
"1785" "1902200401009" "190220040021009" "Indian Trail Jr High School      " "01" 3.9 971 4.7 58.1 NA NA NA NA NA NA NA NA "INDIAN TRAIL JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.932979 -87.995463 "*1902200401009" "19-022-0040-02" 1708 "2-No" "DUPAGE COUNTY"
"1786" "1902200402002" "190220040022002" "Army Trail Elem School           " "02" 4.8 421 57.1 73.2 1.3 46.7 41.3 10.7 2.6 14.3 63.6 19.5 "ARMY TRAIL ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.932209 -87.997979 "*1902200402002" "19-022-0040-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1787" "1902200402003" "190220040022003" "Fullerton Elem School            " "02" 2.9 445 31.1 62.6 0 16 58.8 25.2 0 5 60.5 34.5 "FULLERTON ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.919144 -87.984634 "*1902200402003" "19-022-0040-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1788" "1902200402004" "190220040022004" "Lake Park Elem School            " "02" 1 374 43.6 72.8 0 30.4 54.4 15.2 1.3 21.3 68.8 8.8 "LAKE PARK ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.923045 -87.998929 "*1902200402004" "19-022-0040-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1789" "1902200402005" "190220040022005" "Lincoln Elem School              " "02" 1.2 453 53.4 84.4 0 50 40 10 4.3 20 65.7 10 "LINCOLN ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.940057 -87.996023 "*1902200402005" "19-022-0040-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1790" "1902200402008" "190220040022008" "Wesley Elem School               " "02" 1.2 292 16.3 41 0 8.9 58.9 32.1 1.8 3.6 71.4 23.2 "WESLEY ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.93536 -88.0161 "*1902200402008" "19-022-0040-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1791" "1902200402010" "190220040022010" "Stone Elem School                " "02" 0.6 300 4.7 20.6 0 15 46.7 38.3 0 0 46.7 53.3 "STONE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.935342 -88.023386 "*1902200402010" "19-022-0040-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1792" "1902200402011" "190220040022011" "Ardmore Elem School              " "02" 2 316 50.8 64 NA NA NA NA NA NA NA NA "ARDMORE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.914874 -87.978818 "*1902200402011" "19-022-0040-02" 1708 "2-No" "DUPAGE COUNTY"
"1793" "1902200701004" "190220070021004" "Wood Dale Jr High School         " "01" 1.8 352 11.2 32.7 NA NA NA NA NA NA NA NA "WOOD DALE JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.97563 -87.978773 "*1902200701004" "19-022-0070-02" 1708 "2-No" "DUPAGE COUNTY"
"1794" "1902200702002" "190220070022002" "Oakbrook Elem School             " "02" 1.2 306 27.7 35.8 NA NA NA NA NA NA NA NA "OAKBROOK ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.954478 -87.979453 "*1902200702002" "19-022-0070-02" 1708 "2-No" "DUPAGE COUNTY"
"1795" "1902200702003" "190220070022003" "Westview Elem School             " "02" 2.3 355 22.8 40.8 1.4 16 52.8 29.9 0.7 6.3 66.7 26.4 "WESTVIEW ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.959581 -87.990346 "*1902200702003" "19-022-0070-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1796" "1902201001001" "190220100021001" "F E Peacock Middle School        " "01" 0.7 254 1 9.5 NA NA NA NA NA NA NA NA "F E PEACOCK MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.976116 -88.010746 "*1902201001001" "19-022-0100-02" 1708 "2-No" "DUPAGE COUNTY"
"1797" "1902201002002" "190220100022002" "Elmer H Franzen Intermediate Sch " "02" 1.6 270 4.5 7.7 0 6.1 39.4 54.5 0 4 46.5 49.5 "ELMER H FRANZEN INTERMEDIATE SCH" "Illinois" "2-No" "2-No" 41.978766 -88.02028 "*1902201002002" "19-022-0100-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1798" "1902201002003" "190220100022003" "Raymond Benson Primary School    " "02" 0.3 278 12.6 3.5 NA NA NA NA NA NA NA NA "RAYMOND BENSON PRIMARY SCHOOL" "Illinois" "2-No" "2-No" 41.966498 -88.010626 "*1902201002003" "19-022-0100-02" 1708 "2-No" "DUPAGE COUNTY"
"1799" "1902201101003" "190220110021003" "Medinah Middle School            " "01" 6.1 237 4.7 21.7 NA NA NA NA NA NA NA NA "MEDINAH MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.986628 -88.064068 "*1902201101003" "19-022-0110-02" 1708 "2-No" "DUPAGE COUNTY"
"1800" "1902201102001" "190220110022001" "Medinah Intermediate School      " "02" 5.6 177 14.8 30.1 0 18.2 49.4 32.5 0 6.4 62.8 30.8 "MEDINAH INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 41.982614 -88.052474 "*1902201102001" "19-022-0110-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1801" "1902201102002" "190220110022002" "Medinah Primary School           " "02" 4.8 171 34.3 30 NA NA NA NA NA NA NA NA "MEDINAH PRIMARY SCHOOL" "Illinois" "2-No" "2-No" 41.976523 -88.059054 "*1902201102002" "19-022-0110-02" 1708 "2-No" "DUPAGE COUNTY"
"1802" "1902201201005" "190220120021005" "Roselle Middle School            " "01" 0.9 176 0.5 22.8 NA NA NA NA NA NA NA NA "ROSELLE MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.973996 -88.077259 "*1902201201005" "19-022-0120-02" 1708 "2-No" "DUPAGE COUNTY"
"1803" "1902201202004" "190220120022004" "Spring Hills Elem School         " "02" 1.4 403 13.5 20.9 0 18.9 44.6 36.5 0 10.8 63.5 25.7 "SPRING HILLS ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.973178 -88.068323 "*1902201202004" "19-022-0120-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1804" "1902201301001" "190220130021001" "Westfield Middle School          " "01" 1.6 392 0 4.8 NA NA NA NA NA NA NA NA "WESTFIELD MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.953562 -88.072388 "*1902201301001" "19-022-0130-02" 1708 "2-No" "DUPAGE COUNTY"
"1805" "1902201302002" "190220130022002" "Dujardin Elementary School       " "02" 1.8 300 3.5 9.1 0 8.8 28.1 63.2 0 7 43.9 49.1 "DUJARDIN ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.951457 -88.066365 "*1902201302002" "19-022-0130-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1806" "1902201302004" "190220130022004" "Erickson Elementary School       " "02" 0.9 396 4.8 3.2 0 2.7 39.7 57.5 0 1.4 48.6 50 "ERICKSON ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.95742 -88.103794 "*1902201302004" "19-022-0130-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1807" "1902201501004" "190220150021004" "Marquardt Middle School          " "01" 15.2 788 7.2 64.2 NA NA NA NA NA NA NA NA "MARQUARDT MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.928862 -88.065074 "*1902201501004" "19-022-0150-02" 1708 "2-No" "DUPAGE COUNTY"
"1808" "1902201502001" "190220150022001" "G Stanley Hall Elem School       " "02" 21.6 348 34.8 75.8 1.7 50 34.5 13.8 5.1 23.7 59.3 11.9 "G STANLEY HALL ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.912926 -88.054086 "*1902201502001" "19-022-0150-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1809" "1902201502003" "190220150022003" "Reskin Elem School               " "02" 6.4 471 45.9 71.1 1.2 29.4 45.9 23.5 0 8.2 62.4 29.4 "RESKIN ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.915929 -88.068377 "*1902201502003" "19-022-0150-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1810" "1902201502004" "190220150022004" "Winnebago Elem School            " "02" 15.3 340 18.4 45.8 1.5 20 43.1 35.4 0 6.2 52.3 41.5 "WINNEBAGO ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.941514 -88.070313 "*1902201502004" "19-022-0150-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1811" "1902201502006" "190220150022006" "Black Hawk Elem School           " "02" 9.6 529 29.4 65.5 0 28.7 51.7 19.5 1.1 13.8 62.1 23 "BLACK HAWK ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.936706 -88.084042 "*1902201502006" "19-022-0150-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1812" "1902201601004" "190220160021004" "Glenside Middle School           " "01" 5.6 582 10.4 36.6 NA NA NA NA NA NA NA NA "GLENSIDE MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.916191 -88.083584 "*1902201601004" "19-022-0160-02" 1708 "2-No" "DUPAGE COUNTY"
"1813" "1902201602001" "190220160022001" "Americana Intermediate School    " "02" 7.5 398 19.4 43.5 0.5 24.8 50.5 24.3 1.4 13.8 64.1 20.7 "AMERICANA INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 41.918065 -88.089998 "*1902201602001" "19-022-0160-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1814" "1902201602005" "190220160022005" "Glen Hill Primary                " "02" 4.6 461 53.4 40.2 NA NA NA NA NA NA NA NA "GLEN HILL PRIMARY" "Illinois" "2-No" "2-No" 41.90751 -88.081537 "*1902201602005" "19-022-0160-02" 1708 "2-No" "DUPAGE COUNTY"
"1815" "1902201602006" "190220160022006" "Pheasant Ridge Primary School    " "02" 4.6 395 53.4 47.2 NA NA NA NA NA NA NA NA "PHEASANT RIDGE PRIMARY SCHOOL" "Illinois" "2-No" "2-No" 41.92347 -88.088708 "*1902201602006" "19-022-0160-02" 1708 "2-No" "DUPAGE COUNTY"
"1816" "1902202001001" "190220200021001" "Spring Wood Middle School        " "01" 14.2 494 3.2 44.4 NA NA NA NA NA NA NA NA "SPRING WOOD MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.972641 -88.129477 "*1902202001001" "19-022-0200-02" 1708 "2-No" "DUPAGE COUNTY"
"1817" "1902202002002" "190220200022002" "Waterbury Elem School            " "02" 5 521 13 23.3 0 15.1 53.5 31.4 1.2 5.8 68.6 24.4 "WATERBURY ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.975808 -88.110563 "*1902202002002" "19-022-0200-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1818" "1902202002003" "190220200022003" "Greenbrook Elem School           " "02" 21 464 29.9 69.5 0 23 63.5 13.5 0 20.2 69 10.7 "GREENBROOK ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.967749 -88.138327 "*1902202002003" "19-022-0200-02" 1708 "1-Yes" "DUPAGE COUNTY"
"1819" "1902202501001" "190220250021001" "Benjamin Middle School           " "01" 1.9 322 1.9 5.8 NA NA NA NA NA NA NA NA "BENJAMIN MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.913052 -88.171651 "*1902202501001" "19-022-0250-02" 1706 "2-No" "DUPAGE COUNTY"
"1820" "1902202502002" "190220250022002" "Evergreen Elementary School      " "02" 1.2 369 7.3 6.6 0 4.3 32.6 63 0 1.1 45.7 53.3 "EVERGREEN ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.921473 -88.157749 "*1902202502002" "19-022-0250-02" 1706 "1-Yes" "DUPAGE COUNTY"
"1821" "1902203301006" "190220330021006" "West Chicago Middle School       " "01" 2.7 714 24.4 62.7 NA NA NA NA NA NA NA NA "WEST CHICAGO MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.873352 -88.201528 "*1902203301006" "19-022-0330-02" 1706 "2-No" "DUPAGE COUNTY"
"1822" "1902203302001" "190220330022001" "Gary Elementary School           " "02" 0.7 558 66.1 75.4 0 41.7 41.7 16.7 1.2 16.7 63.1 19 "GARY ELEMENTARY SCHOOL" "Illinois" "2-No" "1-Yes" 41.870478 -88.203253 "*1902203302001" "19-022-0330-02" 1706 "1-Yes" "DUPAGE COUNTY"
"1823" "1902203302002" "190220330022002" "Indian Knoll Elem School         " "02" 3.7 424 41.3 56.1 1.5 34.8 28.8 34.8 0 15.2 57.6 27.3 "INDIAN KNOLL ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.883623 -88.173905 "*1902203302002" "19-022-0330-02" 1706 "1-Yes" "DUPAGE COUNTY"
"1824" "1902203302004" "190220330022004" "Pioneer Elem School              " "02" 4.2 486 70 88.6 4.1 56.8 35.1 4.1 2.7 36 57.3 4 "PIONEER ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.875214 -88.214703 "*1902203302004" "19-022-0330-02" 1714 "1-Yes" "DUPAGE COUNTY"
"1825" "1902203302005" "190220330022005" "Turner Elem School               " "02" 4.5 404 44.7 68.3 1.6 36.5 54 7.9 1.6 6.3 74.6 17.5 "TURNER ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.895099 -88.200207 "*1902203302005" "19-022-0330-02" 1706 "1-Yes" "DUPAGE COUNTY"
"1826" "1902203302006" "190220330022006" "Currier Elementary School        " "02" 3.2 456 67.4 83.5 0 45.3 35.9 18.8 1.6 14.1 78.1 6.3 "CURRIER ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.856904 -88.191627 "*1902203302006" "19-022-0330-02" 1714 "1-Yes" "DUPAGE COUNTY"
"1827" "1902203302007" "190220330022007" "Wegner Elementary School         " "02" 1.5 607 50.2 57.1 1.1 45.1 35.2 18.7 3.3 25.3 51.6 19.8 "WEGNER ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.905654 -88.211228 "*1902203302007" "19-022-0330-02" 1706 "1-Yes" "DUPAGE COUNTY"
"1828" "1902203402001" "190220340022001" "Winfield Primary School          " "02" 4.4 119 10.1 19 NA NA NA NA NA NA NA NA "WINFIELD PRIMARY SCHOOL" "Illinois" "2-No" "2-No" 41.873877 -88.158485 "*1902203402001" "19-022-0340-02" 1706 "2-No" "DUPAGE COUNTY"
"1829" "1902203402002" "190220340022002" "Winfield Central School          " "02" 1.9 176 5.6 17.7 0 2.7 64.9 32.4 0 2.7 45.9 51.4 "WINFIELD CENTRAL SCHOOL" "Illinois" "2-No" "2-No" 41.873877 -88.158499 "*1902203402002" "19-022-0340-02" 1706 "1-Yes" "DUPAGE COUNTY"
"1830" "1902204101009" "190220410021009" "Hadley Junior High School        " "01" 4.7 926 5 14.6 NA NA NA NA NA NA NA NA "HADLEY JUNIOR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.88231 -88.081365 "*1902204101009" "19-022-0410-02" 1706 "2-No" "DUPAGE COUNTY"
